,class,time,atribute1,atribute2,atribute3,atribute4,atribute5,atribute6,atribute7,atribute8
780,4,0.30208333333333326,0.41255546854607156,0.7051282051282051,0.17132039753904402,0.2752808988764045,0.6383552490275158,0.6373626373626374,0.7298136645962732,0.6871794871794872
781,1,0.17708333333333331,0.41281649699817285,0.5512820512820513,0.17132039753904402,0.24719101123595505,0.6374722573562751,0.6263736263736264,0.7204968944099378,0.6820512820512821
782,1,0.14583333333333331,0.41255546854607156,0.5512820512820513,0.17179365830572646,0.23595505617977525,0.6379734147913037,0.6593406593406594,0.7298136645962732,0.6820512820512821
783,1,0.10416666666666663,0.41255546854607156,0.47435897435897434,0.17132039753904402,0.20224719101123595,0.6382359258286996,0.6373626373626374,0.7515527950310559,0.7076923076923077
784,1,0.20833333333333331,0.412033411641869,0.46153846153846156,0.17132039753904402,0.2584269662921348,0.6381166026298832,0.5054945054945055,0.6832298136645962,0.676923076923077
785,4,0.30208333333333326,0.41255546854607156,0.5,0.17132039753904402,0.1292134831460674,0.6384268429468056,0.46153846153846156,0.8385093167701863,0.8205128205128205
786,1,0.16666666666666663,0.41255546854607156,0.5897435897435896,0.17415996213913867,0.24719101123595505,0.6381166026298832,0.6813186813186813,0.732919254658385,0.6820512820512821
787,1,0.1875,0.41255546854607156,0.5769230769230769,0.17132039753904402,0.2528089887640449,0.938524687969835,0.6483516483516484,0.7204968944099378,0.676923076923077
788,1,0.25,0.41255546854607156,0.5769230769230769,0.17274017983909135,0.2696629213483146,0.6381166026298832,0.5714285714285714,0.7049689440993788,0.6820512820512821
789,1,0.29166666666666663,0.412033411641869,0.5512820512820513,0.17132039753904402,0.28089887640449435,0.6381166026298832,0.5054945054945055,0.6801242236024845,0.676923076923077
790,1,0.26041666666666663,0.4124249543200209,0.6025641025641026,0.17179365830572646,0.2752808988764045,0.63809273799012,0.5824175824175825,0.7018633540372671,0.676923076923077
791,1,0.10416666666666663,0.41255546854607156,0.47435897435897434,0.17132039753904402,0.23033707865168537,0.6388564064625444,0.6483516483516484,0.7204968944099378,0.676923076923077
792,1,0.27083333333333326,0.41255546854607156,0.5128205128205128,0.17132039753904402,0.2752808988764045,0.6376870391141445,0.4945054945054945,0.6801242236024845,0.6820512820512821
793,1,0.10416666666666663,0.41255546854607156,0.5,0.1732134406057738,0.1348314606741573,0.6381166026298832,0.6593406593406594,0.8291925465838509,0.7641025641025642
794,1,0.16666666666666663,0.41255546854607156,0.6153846153846154,0.1689540937056318,0.24719101123595505,0.6381166026298832,0.6923076923076923,0.7360248447204969,0.6820512820512821
795,1,0.22916666666666663,0.41255546854607156,0.5897435897435896,0.1722669190724089,0.2696629213483146,0.6381166026298832,0.6043956043956045,0.7080745341614907,0.676923076923077
796,1,0.36458333333333326,0.41190289741581837,0.9230769230769231,0.17132039753904402,0.3033707865168539,0.6381166026298832,0.7472527472527473,0.748447204968944,0.676923076923077
797,5,0.78125,0.41255546854607156,0.8076923076923077,0.1722669190724089,0.33146067415730335,0.6388325418227812,0.2087912087912088,0.6894409937888198,0.7538461538461538
798,1,0.14583333333333331,0.412033411641869,0.47435897435897434,0.17132039753904402,0.24719101123595505,0.6384745722263322,0.6043956043956045,0.7049689440993788,0.676923076923077
799,1,0.20833333333333331,0.41229444009397026,0.8717948717948718,0.17132039753904402,0.2584269662921348,0.6381166026298832,0.8681318681318682,0.7857142857142856,0.676923076923077
800,1,0.30208333333333326,0.41255546854607156,0.5512820512820513,0.17132039753904402,0.28089887640449435,0.6378779562322506,0.4945054945054945,0.6832298136645962,0.6820512820512821
801,1,0.17708333333333331,0.41255546854607156,0.5897435897435896,0.17084713677236157,0.24719101123595505,0.6375199866358017,0.6593406593406594,0.7298136645962732,0.6820512820512821
802,1,0.27083333333333326,0.41281649699817285,0.5897435897435896,0.17132039753904402,0.2752808988764045,0.6380450087105934,0.5604395604395604,0.6987577639751552,0.6820512820512821
803,1,0.14583333333333331,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.24719101123595505,0.6382359258286996,0.6373626373626374,0.7142857142857142,0.676923076923077
804,5,0.78125,0.41255546854607156,0.8076923076923077,0.17132039753904402,0.32584269662921345,0.6374961219960384,0.2087912087912088,0.6956521739130435,0.758974358974359
805,1,0.27083333333333326,0.41281649699817285,0.5128205128205128,0.17132039753904402,0.28089887640449435,0.6383313843877526,0.4945054945054945,0.6739130434782609,0.676923076923077
806,1,0.125,0.41320803967632475,0.5769230769230769,0.1699006152389967,0.23595505617977525,0.6381166026298832,0.7032967032967035,0.7360248447204969,0.676923076923077
807,1,0.10416666666666663,0.41255546854607156,0.8205128205128205,0.17132039753904402,0.20224719101123595,0.6384984368660954,0.9230769230769231,0.8354037267080745,0.7076923076923077
808,5,0.5833333333333333,0.41255546854607156,0.5897435897435896,0.17132039753904402,0.11235955056179774,0.6381166026298832,0.23076923076923078,0.8850931677018633,0.9076923076923078
809,1,0.20833333333333331,0.41255546854607156,0.641025641025641,0.17132039753904402,0.2584269662921348,0.6381166026298832,0.6703296703296704,0.7267080745341614,0.676923076923077
810,5,0.5104166666666666,0.4129470112242235,0.5128205128205128,0.1722669190724089,0.011235955056179761,0.6381166026298832,0.2417582417582418,0.9782608695652173,0.9846153846153847
811,4,0.30208333333333326,0.4126859827721222,0.7307692307692308,0.17132039753904402,0.2696629213483146,0.6381166026298832,0.6483516483516484,0.7422360248447204,0.6923076923076923
812,1,0.16666666666666663,0.41255546854607156,0.5128205128205128,0.17132039753904402,0.24719101123595505,0.6379018208720139,0.6043956043956045,0.7142857142857142,0.6820512820512821
813,1,0.10416666666666663,0.41255546854607156,0.5128205128205128,0.17132039753904402,0.2247191011235955,0.6381643319094098,0.6703296703296704,0.7360248447204969,0.6820512820512821
814,1,0.27083333333333326,0.41255546854607156,0.47435897435897434,0.1722669190724089,0.28089887640449435,0.638450707586569,0.47252747252747257,0.6645962732919254,0.676923076923077
815,1,0.10416666666666663,0.4126859827721222,0.46153846153846156,0.17037387600567913,0.2134831460674157,0.6380211440708302,0.6373626373626374,0.732919254658385,0.6923076923076923
816,1,0.1875,0.41255546854607156,0.5,0.17132039753904402,0.2584269662921348,0.6384984368660954,0.5714285714285714,0.6956521739130435,0.676923076923077
817,1,0.10416666666666663,0.41255546854607156,0.4871794871794872,0.1699006152389967,0.16292134831460672,0.6381166026298832,0.6593406593406594,0.7950310559006211,0.7384615384615385
818,1,0.26041666666666663,0.4124249543200209,0.6153846153846154,0.17179365830572646,0.2752808988764045,0.6380450087105934,0.5824175824175825,0.7049689440993788,0.676923076923077
819,4,0.29166666666666663,0.4124249543200209,0.5,0.1699006152389967,0.18539325842696627,0.6377586330334343,0.46153846153846156,0.7763975155279502,0.7641025641025642
820,1,0.14583333333333331,0.41255546854607156,0.5128205128205128,0.17132039753904402,0.24719101123595505,0.6384268429468056,0.6263736263736264,0.7142857142857142,0.676923076923077
821,1,0.10416666666666663,0.41255546854607156,0.4871794871794872,0.17179365830572646,0.15730337078651685,0.6374961219960384,0.6593406593406594,0.8043478260869564,0.7435897435897436
822,1,0.22916666666666663,0.4126859827721222,0.5128205128205128,0.17132039753904402,0.2584269662921348,0.637639309834618,0.5384615384615385,0.6987577639751552,0.6820512820512821
823,1,0.16666666666666663,0.41255546854607156,0.7051282051282051,0.17084713677236157,0.2528089887640449,0.638450707586569,0.7692307692307694,0.7515527950310559,0.676923076923077
824,1,0.25,0.412033411641869,0.5,0.17132039753904402,0.2752808988764045,0.6381166026298832,0.4945054945054945,0.6770186335403726,0.676923076923077
825,4,0.30208333333333326,0.41255546854607156,0.7051282051282051,0.17132039753904402,0.2528089887640449,0.6384268429468056,0.6373626373626374,0.7515527950310559,0.7076923076923077
826,1,0.17708333333333331,0.41255546854607156,0.5384615384615385,0.17179365830572646,0.24719101123595505,0.6374006634369853,0.6153846153846154,0.7204968944099378,0.6820512820512821
827,1,0.22916666666666663,0.4126859827721222,0.9102564102564104,0.17132039753904402,0.2696629213483146,0.6381643319094098,0.8791208791208791,0.7857142857142856,0.676923076923077
828,1,0.27083333333333326,0.41320803967632475,0.5897435897435896,0.17132039753904402,0.2752808988764045,0.6379495501515404,0.5604395604395604,0.7018633540372671,0.6820512820512821
829,1,0.10416666666666663,0.41255546854607156,0.5512820512820513,0.17132039753904402,0.15730337078651685,0.6381166026298832,0.7032967032967035,0.8167701863354037,0.7435897435897436
830,1,0.27083333333333326,0.41281649699817285,0.5897435897435896,0.17132039753904402,0.28089887640449435,0.6388086771830178,0.5604395604395604,0.6925465838509316,0.676923076923077
831,1,0.30208333333333326,0.41255546854607156,0.7307692307692308,0.17132039753904402,0.28089887640449435,0.638546166145622,0.6483516483516484,0.7236024844720497,0.6820512820512821
832,1,0.11458333333333331,0.41255546854607156,0.5,0.17368670137245623,0.23595505617977525,0.6381166026298832,0.6483516483516484,0.7204968944099378,0.676923076923077
833,1,0.38541666666666663,0.41255546854607156,0.9102564102564104,0.1722669190724089,0.3033707865168539,0.6378302269527241,0.7032967032967035,0.7453416149068323,0.6820512820512821
834,1,0.30208333333333326,0.41255546854607156,0.7307692307692308,0.17132039753904402,0.28089887640449435,0.6384745722263322,0.6483516483516484,0.7236024844720497,0.6820512820512821
835,1,0.10416666666666663,0.4126859827721222,0.5512820512820513,0.17415996213913867,0.23033707865168537,0.6381166026298832,0.7032967032967035,0.7360248447204969,0.676923076923077
836,1,0.125,0.41255546854607156,0.46153846153846156,0.17037387600567913,0.23595505617977525,0.6380211440708302,0.6043956043956045,0.7080745341614907,0.676923076923077
837,1,0.38541666666666663,0.41281649699817285,0.9102564102564104,0.17179365830572646,0.3033707865168539,0.6379734147913037,0.7032967032967035,0.7453416149068323,0.6820512820512821
838,1,0.19791666666666663,0.41255546854607156,0.7948717948717949,0.17132039753904402,0.2584269662921348,0.638283655108226,0.8241758241758241,0.7670807453416149,0.676923076923077
839,1,0.10416666666666663,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.23033707865168537,0.6376154451948547,0.6813186813186813,0.732919254658385,0.6820512820512821
840,1,0.10416666666666663,0.41255546854607156,0.5,0.17132039753904402,0.14606741573033705,0.6382120611889363,0.6593406593406594,0.8229813664596273,0.758974358974359
841,1,0.10416666666666663,0.41255546854607156,0.4871794871794872,0.17132039753904402,0.11797752808988762,0.6386654893444382,0.6593406593406594,0.8509316770186335,0.7846153846153847
842,1,0.25,0.41281649699817285,0.5897435897435896,0.17132039753904402,0.2696629213483146,0.6375915805550915,0.5824175824175825,0.7080745341614907,0.6820512820512821
843,1,0.10416666666666663,0.41255546854607156,0.46153846153846156,0.17132039753904402,0.19662921348314605,0.6379734147913037,0.6373626373626374,0.7577639751552794,0.7128205128205128
844,5,0.78125,0.41255546854607156,0.8205128205128205,0.17132039753904402,0.32584269662921345,0.6378779562322506,0.2087912087912088,0.6987577639751552,0.758974358974359
845,1,0.15625,0.4126859827721222,0.5512820512820513,0.17132039753904402,0.24719101123595505,0.6381166026298832,0.6483516483516484,0.7204968944099378,0.676923076923077
846,5,0.6041666666666666,0.41229444009397026,0.6282051282051282,0.17132039753904402,0.1348314606741573,0.6380211440708302,0.2417582417582418,0.860248447204969,0.8871794871794872
847,4,0.30208333333333326,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.14606741573033705,0.6385938954251484,0.47252747252747257,0.826086956521739,0.8051282051282052
848,1,0.16666666666666663,0.41255546854607156,0.6153846153846154,0.17132039753904402,0.2528089887640449,0.6383075197479894,0.6923076923076923,0.7298136645962732,0.676923076923077
849,4,0.29166666666666663,0.412033411641869,0.5256410256410255,0.17132039753904402,0.11797752808988762,0.6381643319094098,0.4835164835164836,0.860248447204969,0.8307692307692308
850,1,0.10416666666666663,0.41255546854607156,0.4871794871794872,0.17132039753904402,0.12359550561797751,0.6381166026298832,0.6593406593406594,0.8447204968944099,0.7794871794871795
851,1,0.14583333333333331,0.41229444009397026,0.5,0.17132039753904402,0.23595505617977525,0.6379018208720139,0.6153846153846154,0.717391304347826,0.6820512820512821
852,5,0.5416666666666666,0.41255546854607156,0.5512820512820513,0.17132039753904402,0.011235955056179761,0.6381404672696465,0.2417582417582418,0.9875776397515528,0.9897435897435898
853,1,0.10416666666666663,0.41255546854607156,0.4358974358974359,0.17132039753904402,0.2134831460674157,0.6383313843877526,0.6043956043956045,0.7267080745341614,0.6923076923076923
854,1,0.10416666666666663,0.4124249543200209,0.46153846153846156,0.17132039753904402,0.23595505617977525,0.6385223015058586,0.6263736263736264,0.7080745341614907,0.676923076923077
855,1,0.10416666666666663,0.41255546854607156,0.7307692307692308,0.17132039753904402,0.1797752808988764,0.6374961219960384,0.8571428571428572,0.8385093167701863,0.7230769230769232
856,1,0.11458333333333331,0.41255546854607156,0.5897435897435896,0.17132039753904402,0.23595505617977525,0.6381166026298832,0.7252747252747254,0.7391304347826086,0.676923076923077
857,1,0.10416666666666663,0.41255546854607156,0.8461538461538463,0.17037387600567913,0.20224719101123595,0.6381166026298832,0.9560439560439562,0.841614906832298,0.7076923076923077
858,1,0.17708333333333331,0.41255546854607156,0.5512820512820513,0.17274017983909135,0.2528089887640449,0.6381166026298832,0.6263736263736264,0.7142857142857142,0.676923076923077
859,1,0.22916666666666663,0.41255546854607156,0.5897435897435896,0.17132039753904402,0.2584269662921348,0.6380450087105934,0.6043956043956045,0.7142857142857142,0.6820512820512821
860,1,0.19791666666666663,0.4124249543200209,0.5769230769230769,0.1689540937056318,0.2584269662921348,0.638450707586569,0.6263736263736264,0.7142857142857142,0.676923076923077
861,1,0.19791666666666663,0.4130775254502741,0.5,0.17132039753904402,0.2584269662921348,0.6384029783070424,0.5604395604395604,0.6925465838509316,0.676923076923077
862,1,0.25,0.4130775254502741,0.6153846153846154,0.17132039753904402,0.2752808988764045,0.6384268429468056,0.5934065934065935,0.7049689440993788,0.676923076923077
863,1,0.26041666666666663,0.41255546854607156,0.5897435897435896,0.17132039753904402,0.2752808988764045,0.6377824976731975,0.5604395604395604,0.6987577639751552,0.676923076923077
864,1,0.10416666666666663,0.4124249543200209,0.46153846153846156,0.17132039753904402,0.23033707865168537,0.6378063623129608,0.6263736263736264,0.717391304347826,0.6820512820512821
865,4,0.29166666666666663,0.41190289741581837,0.7051282051282051,0.17132039753904402,0.2584269662921348,0.6381166026298832,0.6373626373626374,0.7453416149068323,0.6974358974358975
866,1,0.19791666666666663,0.41255546854607156,0.5897435897435896,0.17132039753904402,0.2528089887640449,0.6376631744743813,0.6373626373626374,0.7236024844720497,0.6820512820512821
867,4,0.30208333333333326,0.41255546854607156,0.47435897435897434,0.17132039753904402,0.09550561797752807,0.6382120611889363,0.4285714285714286,0.8726708074534161,0.8512820512820514
868,1,0.25,0.4124249543200209,0.5641025641025641,0.17132039753904402,0.2696629213483146,0.6374006634369853,0.5604395604395604,0.7018633540372671,0.6820512820512821
869,1,0.13541666666666663,0.41255546854607156,0.5256410256410255,0.16942735447231425,0.23595505617977525,0.6381166026298832,0.6483516483516484,0.7267080745341614,0.6820512820512821
870,1,0.22916666666666663,0.41255546854607156,0.47435897435897434,0.17415996213913867,0.2696629213483146,0.6381166026298832,0.5054945054945055,0.6801242236024845,0.676923076923077
871,1,0.25,0.4121639258679196,0.641025641025641,0.17132039753904402,0.2752808988764045,0.6382359258286996,0.6153846153846154,0.7111801242236024,0.676923076923077
872,1,0.26041666666666663,0.41255546854607156,0.6153846153846154,0.17179365830572646,0.2752808988764045,0.6381166026298832,0.5934065934065935,0.7080745341614907,0.676923076923077
873,4,0.29166666666666663,0.41255546854607156,0.7179487179487181,0.17132039753904402,0.2528089887640449,0.6379018208720139,0.6483516483516484,0.7546583850931676,0.7076923076923077
874,1,0.21875,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.2584269662921348,0.6380450087105934,0.5604395604395604,0.7018633540372671,0.6820512820512821
875,1,0.10416666666666663,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.23595505617977525,0.6385938954251484,0.6703296703296704,0.7236024844720497,0.676923076923077
876,4,0.29166666666666663,0.41255546854607156,0.7179487179487181,0.17132039753904402,0.2584269662921348,0.6379256855117771,0.6483516483516484,0.748447204968944,0.6974358974358975
877,1,0.20833333333333331,0.4124249543200209,0.6153846153846154,0.16848083293894936,0.2584269662921348,0.6379018208720139,0.6483516483516484,0.7204968944099378,0.676923076923077
878,1,0.29166666666666663,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.28089887640449435,0.6380688733503567,0.4835164835164836,0.6770186335403726,0.6820512820512821
879,1,0.16666666666666663,0.41255546854607156,0.5256410256410255,0.17037387600567913,0.24719101123595505,0.63809273799012,0.6043956043956045,0.7142857142857142,0.6820512820512821
880,5,0.5520833333333333,0.41255546854607156,0.5641025641025641,0.17132039753904402,0.06179775280898875,0.638450707586569,0.2417582417582418,0.9347826086956521,0.9487179487179487
881,4,0.30208333333333326,0.41255546854607156,0.7307692307692308,0.17084713677236157,0.2584269662921348,0.6379972794310669,0.6483516483516484,0.7515527950310559,0.7025641025641026
882,1,0.14583333333333331,0.41255546854607156,0.5512820512820513,0.17132039753904402,0.24719101123595505,0.638450707586569,0.6593406593406594,0.7204968944099378,0.676923076923077
883,1,0.10416666666666663,0.41255546854607156,0.5512820512820513,0.17132039753904402,0.16292134831460672,0.6375915805550915,0.7032967032967035,0.81055900621118,0.7384615384615385
884,1,0.27083333333333326,0.41255546854607156,0.5,0.17132039753904402,0.2752808988764045,0.6378063623129608,0.4835164835164836,0.6770186335403726,0.6820512820512821
885,1,0.22916666666666663,0.41255546854607156,0.8461538461538463,0.16800757217226692,0.2696629213483146,0.6385938954251484,0.8241758241758241,0.7701863354037266,0.676923076923077
886,1,0.21875,0.4129470112242235,0.6923076923076923,0.1722669190724089,0.2584269662921348,0.6381166026298832,0.7032967032967035,0.7422360248447204,0.6820512820512821
887,1,0.125,0.41281649699817285,0.7307692307692308,0.17132039753904402,0.23595505617977525,0.6381166026298832,0.8351648351648353,0.7763975155279502,0.676923076923077
888,1,0.14583333333333331,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.23595505617977525,0.6374722573562751,0.6373626373626374,0.7267080745341614,0.6820512820512821
889,1,0.20833333333333331,0.41229444009397026,0.7051282051282051,0.1689540937056318,0.2584269662921348,0.6381166026298832,0.7252747252747254,0.7422360248447204,0.676923076923077
890,1,0.1875,0.41255546854607156,0.5897435897435896,0.17415996213913867,0.2528089887640449,0.6381166026298832,0.6593406593406594,0.7236024844720497,0.676923076923077
891,1,0.28125,0.4124249543200209,0.5256410256410255,0.17132039753904402,0.28089887640449435,0.63809273799012,0.4945054945054945,0.6770186335403726,0.676923076923077
892,1,0.10416666666666663,0.41255546854607156,0.5,0.17132039753904402,0.20786516853932582,0.6383791136672792,0.6593406593406594,0.748447204968944,0.6974358974358975
893,1,0.30208333333333326,0.41229444009397026,0.7307692307692308,0.17132039753904402,0.28089887640449435,0.6382120611889363,0.6483516483516484,0.7236024844720497,0.6820512820512821
894,1,0.17708333333333331,0.4124249543200209,0.6666666666666667,0.17037387600567913,0.2528089887640449,0.6381166026298832,0.7142857142857144,0.7422360248447204,0.676923076923077
895,1,0.17708333333333331,0.4130775254502741,0.5512820512820513,0.17132039753904402,0.24719101123595505,0.6377824976731975,0.6373626373626374,0.7236024844720497,0.6820512820512821
896,1,0.22916666666666663,0.4129470112242235,0.5897435897435896,0.17132039753904402,0.2696629213483146,0.638641624704675,0.6153846153846154,0.7080745341614907,0.676923076923077
897,1,0.15625,0.41255546854607156,0.5512820512820513,0.1732134406057738,0.24719101123595505,0.6381166026298832,0.6483516483516484,0.7204968944099378,0.676923076923077
898,1,0.23958333333333326,0.4124249543200209,0.7820512820512822,0.17132039753904402,0.2696629213483146,0.6381166026298832,0.7692307692307694,0.7546583850931676,0.676923076923077
899,1,0.20833333333333331,0.41229444009397026,0.5641025641025641,0.17179365830572646,0.2584269662921348,0.6381166026298832,0.6043956043956045,0.7080745341614907,0.676923076923077
900,1,0.10416666666666663,0.41255546854607156,0.5384615384615385,0.17132039753904402,0.1741573033707865,0.6378540915924873,0.6923076923076923,0.7981366459627328,0.7333333333333334
901,1,0.13541666666666663,0.41190289741581837,0.5384615384615385,0.17132039753904402,0.23595505617977525,0.6381166026298832,0.6593406593406594,0.7267080745341614,0.6820512820512821
902,1,0.1875,0.41255546854607156,0.46153846153846156,0.17132039753904402,0.2584269662921348,0.638450707586569,0.5384615384615385,0.686335403726708,0.676923076923077
903,1,0.10416666666666663,0.41255546854607156,0.4871794871794872,0.17132039753904402,0.12359550561797751,0.6383552490275158,0.6483516483516484,0.8447204968944099,0.7794871794871795
904,1,0.10416666666666663,0.41255546854607156,0.5384615384615385,0.17132039753904402,0.23033707865168537,0.638188196549173,0.6923076923076923,0.7360248447204969,0.6820512820512821
905,4,0.30208333333333326,0.41255546854607156,0.7179487179487181,0.17037387600567913,0.2696629213483146,0.6379734147913037,0.6373626373626374,0.7391304347826086,0.6923076923076923
906,1,0.13541666666666663,0.4130775254502741,0.47435897435897434,0.17084713677236157,0.23595505617977525,0.6381166026298832,0.6153846153846154,0.7142857142857142,0.6820512820512821
907,4,0.30208333333333326,0.4130775254502741,0.46153846153846156,0.17084713677236157,0.07865168539325841,0.6378779562322506,0.41758241758241765,0.8850931677018633,0.8666666666666667
908,1,0.19791666666666663,0.4124249543200209,0.5641025641025641,0.17037387600567913,0.2584269662921348,0.6380450087105934,0.6153846153846154,0.7111801242236024,0.676923076923077
909,1,0.14583333333333331,0.41255546854607156,0.5897435897435896,0.17132039753904402,0.24719101123595505,0.638283655108226,0.6923076923076923,0.732919254658385,0.676923076923077
910,1,0.16666666666666663,0.41229444009397026,0.46153846153846156,0.17132039753904402,0.2528089887640449,0.6386893539842016,0.5604395604395604,0.6925465838509316,0.676923076923077
911,4,0.30208333333333326,0.4130775254502741,0.7435897435897436,0.17132039753904402,0.24719101123595505,0.6379972794310669,0.6593406593406594,0.7701863354037266,0.7128205128205128
912,4,0.29166666666666663,0.41255546854607156,0.47435897435897434,0.17132039753904402,0.23033707865168537,0.6380688733503567,0.4395604395604396,0.7204968944099378,0.7282051282051283
913,1,0.1875,0.4124249543200209,0.5897435897435896,0.16942735447231425,0.2584269662921348,0.638641624704675,0.6373626373626374,0.7142857142857142,0.676923076923077
914,1,0.10416666666666663,0.41255546854607156,0.8461538461538463,0.17132039753904402,0.2134831460674157,0.6385223015058586,0.945054945054945,0.826086956521739,0.6923076923076923
915,1,0.15625,0.41281649699817285,0.4871794871794872,0.17132039753904402,0.24719101123595505,0.6381166026298832,0.5934065934065935,0.7080745341614907,0.676923076923077
916,4,0.29166666666666663,0.41255546854607156,0.5,0.17132039753904402,0.15730337078651685,0.6384745722263322,0.4505494505494506,0.8043478260869564,0.7948717948717949
917,1,0.20833333333333331,0.41255546854607156,0.5641025641025641,0.17463322290582112,0.2584269662921348,0.6381166026298832,0.6153846153846154,0.7111801242236024,0.676923076923077
918,1,0.10416666666666663,0.41255546854607156,0.5128205128205128,0.17274017983909135,0.1348314606741573,0.6381166026298832,0.6703296703296704,0.8322981366459626,0.7641025641025642
919,4,0.29166666666666663,0.41229444009397026,0.7051282051282051,0.17132039753904402,0.2584269662921348,0.63809273799012,0.6373626373626374,0.7453416149068323,0.6974358974358975
920,1,0.10416666666666663,0.4126859827721222,0.6794871794871795,0.17132039753904402,0.15730337078651685,0.6381166026298832,0.8131868131868132,0.8509316770186335,0.7487179487179487
921,1,0.15625,0.41320803967632475,0.6794871794871795,0.17132039753904402,0.24719101123595505,0.6381404672696465,0.7692307692307694,0.7546583850931676,0.676923076923077
922,1,0.10416666666666663,0.4034194727225268,0.8333333333333333,0.17132039753904402,0.23033707865168537,0.63809273799012,0.945054945054945,0.8074534161490683,0.676923076923077
923,1,0.26041666666666663,0.41255546854607156,0.5384615384615385,0.17132039753904402,0.28089887640449435,0.6386654893444382,0.5164835164835165,0.6801242236024845,0.676923076923077
924,4,0.29166666666666663,0.41255546854607156,0.4871794871794872,0.17274017983909135,0.2584269662921348,0.6381166026298832,0.4505494505494506,0.6925465838509316,0.6974358974358975
925,1,0.10416666666666663,0.41255546854607156,0.7692307692307692,0.17132039753904402,0.2134831460674157,0.6381166026298832,0.9010989010989012,0.8074534161490683,0.6923076923076923
926,1,0.10416666666666663,0.41255546854607156,0.5,0.17132039753904402,0.2247191011235955,0.6381166026298832,0.6483516483516484,0.732919254658385,0.6871794871794872
927,1,0.17708333333333331,0.4130775254502741,0.5512820512820513,0.17132039753904402,0.2528089887640449,0.6383075197479894,0.6263736263736264,0.7142857142857142,0.676923076923077
928,1,0.11458333333333331,0.41255546854607156,0.4487179487179487,0.17132039753904402,0.23033707865168537,0.6374006634369853,0.6043956043956045,0.7142857142857142,0.6820512820512821
929,1,0.10416666666666663,0.41255546854607156,0.7051282051282051,0.1722669190724089,0.18539325842696627,0.6381166026298832,0.8351648351648353,0.826086956521739,0.717948717948718
930,1,0.16666666666666663,0.41255546854607156,0.4487179487179487,0.17132039753904402,0.24719101123595505,0.6378302269527241,0.5494505494505495,0.6987577639751552,0.6820512820512821
931,4,0.29166666666666663,0.41255546854607156,0.5256410256410255,0.1699006152389967,0.09550561797752807,0.6381166026298832,0.4835164835164836,0.8850931677018633,0.8512820512820514
932,4,0.29166666666666663,0.41255546854607156,0.5,0.17132039753904402,0.16292134831460672,0.6380450087105934,0.4505494505494506,0.7981366459627328,0.7846153846153847
933,1,0.10416666666666663,0.41255546854607156,0.8717948717948718,0.16469474680548982,0.20786516853932582,0.6381166026298832,0.9670329670329672,0.8385093167701863,0.6974358974358975
934,1,0.17708333333333331,0.4124249543200209,0.6794871794871795,0.1722669190724089,0.2528089887640449,0.6381166026298832,0.7362637362637363,0.748447204968944,0.676923076923077
935,4,0.30208333333333326,0.41255546854607156,0.5256410256410255,0.1722669190724089,0.12359550561797751,0.6381166026298832,0.47252747252747257,0.8509316770186335,0.8256410256410257
936,1,0.14583333333333331,0.41255546854607156,0.47435897435897434,0.17132039753904402,0.24719101123595505,0.6385223015058586,0.5934065934065935,0.7018633540372671,0.676923076923077
937,1,0.17708333333333331,0.41255546854607156,0.5256410256410255,0.17132039753904402,0.2528089887640449,0.6386177600649118,0.6043956043956045,0.7080745341614907,0.676923076923077
938,5,0.78125,0.41190289741581837,0.8205128205128205,0.17037387600567913,0.33146067415730335,0.6384984368660954,0.2087912087912088,0.6894409937888198,0.7538461538461538
939,1,0.20833333333333331,0.4126859827721222,0.5641025641025641,0.1689540937056318,0.2584269662921348,0.6381166026298832,0.6043956043956045,0.7111801242236024,0.676923076923077
940,1,0.27083333333333326,0.41281649699817285,0.6153846153846154,0.17132039753904402,0.28089887640449435,0.6381643319094098,0.5824175824175825,0.6987577639751552,0.676923076923077
941,1,0.14583333333333331,0.41255546854607156,0.4871794871794872,0.17132039753904402,0.24719101123595505,0.638641624704675,0.6043956043956045,0.7080745341614907,0.676923076923077
942,1,0.10416666666666663,0.41255546854607156,0.5256410256410255,0.16848083293894936,0.12359550561797751,0.6381166026298832,0.6813186813186813,0.8509316770186335,0.7794871794871795
943,1,0.15625,0.4129470112242235,0.5384615384615385,0.17132039753904402,0.24719101123595505,0.6381166026298832,0.6263736263736264,0.7204968944099378,0.6820512820512821
944,1,0.10416666666666663,0.41229444009397026,0.46153846153846156,0.17132039753904402,0.23595505617977525,0.6384268429468056,0.6263736263736264,0.7080745341614907,0.676923076923077
945,1,0.11458333333333331,0.4124249543200209,0.46153846153846156,0.17037387600567913,0.23595505617977525,0.6381166026298832,0.6043956043956045,0.7080745341614907,0.676923076923077
946,1,0.23958333333333326,0.41190289741581837,0.4871794871794872,0.17132039753904402,0.2696629213483146,0.6381166026298832,0.5054945054945055,0.6832298136645962,0.6820512820512821
